Control - E1,Control - E2,Control - E3
3.62989435,2.4051218,3.14495565
3.633619,2.4240222,3.1457075
3.6215969,2.4424527,3.1670302
3.6276915,2.4022095,3.1549125
3.6409597500000004,2.437269,3.16041995
3.6383221,2.469812,3.1737139
3.65347885,2.470779,3.1563540000000003
3.63904375,2.432076,3.1705077
3.2251885,2.436013,3.17140815
3.2399964,2.4831493,3.1794634
3.226828,2.5004928,3.18712915
3.2521396,2.5123055,3.16664995
3.2327247,2.5257108,3.1736157
3.236336,2.5152805,3.1896627
3.26686,2.5622246,3.17557625
3.2357025,2.5578983,3.18464245
3.2426643,2.5437872,3.20399065
3.2553747,2.5598364,3.18608105
3.2578225,2.5668802,3.18042625
3.2667186,2.5830512,3.1633054
3.259872,2.5871272,3.1678936
3.2474172,2.5887816,3.1796962000000004
3.2614875,2.5856967,3.1597718
3.2527456,2.6133416,3.1927208
3.252604,2.5896356,3.1721046
3.2393522,2.596313,3.1992432
3.2416697,2.606795,3.1852173
3.2590563,2.6605573,3.1707846
3.261455,2.6560707,3.18730465
3.2821996,2.670101,3.17171835
3.2809348,2.6719475,3.19428155
3.2656093,2.6763556,3.20612335
3.2951994,2.679681,3.20631645
3.2670875,2.6894152,3.19815825
3.2797673,2.7152524,3.2069107
3.2682173,2.7354596,3.1994711
3.2823548,2.7512412,3.2123189
3.2710607,2.7367032,3.19442
3.2796285,2.7309923,3.22870465
3.2590349,2.743307,3.22940635
3.2821715,2.770192,3.20632915
3.2760556,2.7746572,3.222809
3.28185,2.7754235,3.23246495
3.2736983,2.7831109,3.21334965
3.2628787,2.804849,3.2412313
3.2794285,2.8051715,3.2291405
3.283539,2.8088064,3.2463473
3.2822988,2.8401165,3.24681495
3.264017,2.8618877,3.2472748
3.2682142,2.8487043,3.24581475
3.2733498,2.8934891,3.23919265
3.2487,2.896977,3.24418115
3.2488596,2.8544035,3.23543525
3.2837846,2.8712208,3.25030265
3.3044162,2.924924,3.2361143
3.2937222,2.9525883,3.32259485
3.2677069,2.9553847,3.31600705
3.2943327,2.9352813,3.3175554
3.289226,2.931668,3.3306545
3.2955163,2.9026117,3.34198905
3.2894347,2.8569474,3.3537289
3.281923,2.8347824,3.3428080500000004
3.2720082,2.8869002,3.3597604
3.2964354,2.8489103,3.339813
3.2843118,2.854403,3.34857395
3.3080516,2.8590488,3.3439158
3.2994554,2.8511472,3.32868715
3.3052166,2.8653347,3.3565257
3.2911644,2.883974,3.36689845
3.298659,2.8922226,3.3479913000000003
3.2804644,2.9064713,3.36576625
3.2793226,2.9177637,3.3551621000000003
3.2987769,2.910549,3.3316774
3.275249,2.9137523,3.3420261
3.2951553,2.9054859,3.3324699
3.2807233,2.9362593,3.3437275
3.291183,2.9184847,3.4141686
3.283255,2.900984,3.4116975
3.301441,2.9103022,3.45747135
3.3058066,2.9238904,3.4942553
3.3016171,2.9182775,3.49190125
3.305289,2.9665663,3.41263855
3.297226,2.9646533,3.39302435
3.30566,2.965242,3.4222024500000003
3.2921207,2.9630618,3.41090775
3.2918003,2.9212859,3.41319395
3.3063262,2.947448,3.3867422
3.3191032,2.9000483,3.42687705
3.3041816,2.9461074,3.40401305
3.2995312,2.934321,3.42284125
3.2966845,2.9282246,3.44631065
3.3010178,2.9284978,3.4319708
3.3270926,2.9034529,3.41542565
3.3050237,2.9085524,3.42543165
3.306449,2.9277067,3.43767105
3.2997673,2.9227362,3.43721655
3.3033564,2.9678705,3.45412475
3.3108895,2.9638932,3.45104635
3.3000574,2.9613104,3.45295815
3.30476,2.9862049,3.4373050000000003
3.3256047,2.9889524,3.44069435
3.318104,2.9573205,3.46285125
3.3150804,2.9710083,3.45670535
3.3146577,2.9690137,3.4324477
3.3450623,2.9908807,3.45547685
3.3418524,2.9693089,3.4598968
3.316406,2.9823523,3.4584801
3.325943,2.9848032,3.45020165
3.3291724,2.9772866,3.46657005
3.3219438,3.007705,3.4617822
3.345849,2.996521,3.4666909
3.32589,2.9895415,3.470966
3.3138711,3.0070946,3.4754374
3.335434,3.0142992,3.4718790000000004
3.3338888,3.025082,3.46008765
3.3310142,2.9940686,3.48362325
3.3083966,3.0209026,3.4777875
3.325906,3.003512,3.48031665
3.3233862,3.0154126,3.47665835
3.3062024,3.011285,3.47877335
3.307478,3.0278382,3.478096
3.3170543,3.030731,3.4737712
3.3071003,3.0266786,3.4771746
3.3307457,3.0356317,3.48737645
3.3517041,3.0425024,3.4762487
3.297591,3.0336401,3.49544535
3.3210492,3.0245025,3.4830769
3.3286057,3.0363967,3.47366975
3.319482,3.048501,3.493655
3.2810256,3.0361452,3.4754693000000003
3.3198328,3.0319152,3.489673
3.3202887,3.043725,3.48636845
3.3081834,3.0379481,3.4821034500000003
3.3005996,3.0206769,3.4934535
3.2891386,3.0492845,3.4833466
3.289582,3.0527928,3.4818177500000003
3.2559757,3.0700293,3.49718665
3.2275665,3.0585384,3.4998996
3.2276764,3.0286393,3.50621665
3.1873295,3.0568464,3.50382145
3.1809006,3.037543,3.5137876500000003
3.2089813,3.0451264,3.52542935
3.1745894,3.0431175,3.52862955
3.1739423,3.043059,3.52948965
3.1903696,3.038631,3.5248345
3.1777499,3.064044,3.53181005
3.1772726,3.050437,3.5337634
,3.0596755,3.5239794
,3.0474925,3.4972804
,3.0358872,3.53962765
,3.0395262,3.5324472
,3.0329804,3.5444832
,3.0272813,3.54543875
,3.0300782,3.52882125
,3.0402646,3.53927255
,3.0403507,3.51319945
,3.0304234,3.5286959500000004
,3.0350997,3.53781115
,3.0635107,3.52558375
,3.0646322,3.5441841
,3.0621696,3.52649605
,3.0443156,3.5251126
,3.0581913,3.5223578
,3.0545785,3.53666385
,3.0614498,3.51264205
,3.0559733,3.51943575
,3.0585186,3.2273507
,3.0550683,3.2047324
,3.0444942,3.226946
,3.0699136,3.186923
,3.0679154,3.193736
,3.076217,3.2012167
,3.0754254,3.2024164
,3.081641,3.2290094
,3.0763135,3.2187154
,3.0794232,3.1858225
,3.076909,3.214564
,3.0819733,3.238334
,3.1153607,3.2341383
,3.1413553,3.2269263
,3.085633,3.2089427
,3.1095552,3.240593
,3.1239543,3.2179286
,3.2352667,3.2564502
,3.1636329,3.2126565
,3.3428173,3.2210393
,3.5402975,3.2338738
,3.5060692,3.2492082
,3.300322,3.244054
,3.2872097,3.250754
,3.2572887,3.2588298
,3.2575374,3.2494345
,3.245957,3.251491
,3.2468145,3.2434871
,3.2639945,3.2573943
,3.2620206,3.218188
,3.2419841,3.2623296
,3.267088,3.253209
,3.274085,3.2488673
,3.263247,3.2740912
,3.2758875,3.2570202
,3.2816565,3.2553096
,3.2769015,3.2765312
,3.2650485,3.2595155
,3.2683864,3.2606719
,3.247316,3.2706144
,3.273389,3.2690504
,3.2495732,3.2663124
,3.2570856,3.2979949
,3.269533,3.2959836
,3.2646732,3.2951827
,3.273185,3.3151624
,3.2570658,3.2767642
,3.251812,3.3040402
,3.267851,3.2821465
,3.2452064,3.286279
,3.3014169,3.2726622
,3.338524,3.2816637
,3.3672879,3.2916424
,3.3754532,3.2982798
,3.3377964,3.2984324
,3.3675606,3.3063798
,3.377069,3.282235
,3.3391836,3.2719212
,3.3924642,3.2866733
,3.3710592,3.2760954
,3.347759,3.3144705
,3.3931434,3.2953334
,,3.2787068
,,3.2829232
,,3.2947464
,,3.2960684
,,3.3082683
,,3.2899303
,,3.2915459
,,3.296
,,3.2723765
,,3.2903066
,,3.2801073
,,3.2879746
,,3.2630434
,,3.2667491
,,3.2541254
,,3.2752893
,,3.2777886
,,3.2653646
,,3.2640233
,,3.2507186
,,3.2798657
,,3.2785628
,,3.262295
,,3.2908652
,,3.2599158
,,3.259474
,,3.2727966
,,3.2659092
,,3.2670808
,,3.2512465
,,3.2821906
,,3.2588973
,,3.2551227
,,3.2620623
,,3.2422168
,,3.2546704
,,3.253895
,,3.2597868
,,3.260934
,,3.2553675
,,3.2222457
,,3.2440073
,,3.2612655
,,3.2601042
,,3.2522182
,,3.2518659
,,3.2513418
,,3.2683554
,,3.2486796
,,3.2459462
,,3.252699
,,3.2448027
,,3.2390475
,,3.2625458
,,3.2536087
,,3.261591
,,3.251114
,,3.2488089
,,3.2508266
,,3.2529452
,,3.2640178
,,3.261034
,,3.2533937
,,3.2515726
,,3.262038
,,3.2517815
,,3.2682033
,,3.2432675
,,3.2414925
,,3.2425888
,,3.2294905
,,3.2274399
,,3.2194176
,,3.2258584
,,3.2146728
,,3.220454
,,3.2327418
,,3.2120907
,,3.2122254
,,3.154193
,,3.2029004
,,3.1701012
,,3.1577058
,,3.1313705
,,3.1785314
,,3.1266623
,,3.1248116
,,3.153006
,,3.150611
,,3.140621
,,3.152169
,,3.1280546
,,3.1446939
,,3.0989504
,,3.1122136
,,3.110261
,,3.114692
,,3.1203837
,,3.101185
