Main - E1,Main - E2,Main - E3
3.1099226166666667,,2.2710928
3.1103589666666664,,2.27995155
3.1043115166666673,,2.2749053
3.0997572499999997,,2.0497608
3.1043470166666665,,2.0420544
3.0991972666666663,,2.0546744
3.100449966666666,,2.0527682
3.090930683333333,,2.0417116
3.0862539833333336,,2.053918
3.0916341666666667,,2.0676174
3.0911192,,2.067501
3.0894344833333336,,2.0599933
3.0808958166666667,,2.0564878
3.08197685,,2.0381966
3.081735233333333,,2.074216
3.0813894000000004,,2.0636902
3.072259116666667,,2.0662467
3.0810137666666666,,2.0632944
3.0765164666666664,,2.0628245
3.0761147666666666,,2.06104
3.074108266666667,,2.0788689
3.0795823500000004,,2.0520885
3.0723453666666667,,2.059806
3.0731982833333333,,2.0644233
3.0649567166666665,,2.048067
3.0760397666666663,,2.0697103
3.0720542,,2.0620806
3.0652031833333333,,2.0631013
3.0661411,,2.0556061
3.059851066666667,,2.0721872
3.075386,,2.0612414
3.059345616666667,,2.0705957
3.057322016666667,,2.071226
3.0594326666666665,,2.0718422
3.0608557,,2.05705
3.0625704166666665,,2.07188
3.0501099333333332,,2.0564554
3.6440253499999997,,2.0689843
3.6405485750000004,,2.0528262
3.643299075,,2.0488613
3.6557529,,2.0489485
3.6417954249999998,,2.0592077
3.645174275,,2.0464554
3.6557231000000003,,2.0538526
3.6517977,,2.0434098
3.64854655,,2.0463548
3.649905,,2.0586061
3.653044325,,2.0194802
3.639139225,,2.0358968
3.66453425,,2.0498087
3.653217125,,2.051452
3.4341842500000004,,2.0071096
3.4263147,,2.0258443
3.4329826,,2.025394
3.4574023499999997,,2.0351264
3.4473846,,2.027249
3.44335555,,2.0207617
3.4639023499999997,,1.9891454
3.4545375,,2.0124352
3.4754864999999997,,1.9892571
3.4716925,,1.9859949
3.48877945,,1.9762824
3.4888181,,1.9783337
3.4889159999999997,,1.9803715
3.4928689000000004,,1.9796649
3.5711477,,1.9808555
3.5674405,,1.9787587
3.5932786,,1.9792362
3.5909743,,1.976521
3.581214,,1.9820876
3.5964403,,1.9844534
3.5908816,,1.9780121
3.6059167,,1.975705
3.6142824,,1.9697995
3.6182292,,1.9709773
3.6284046,,1.985401
3.6641436,,1.993831
3.6653552,,1.98082
3.6864638,,1.9827
3.701744,,1.9649956
3.7107837,,1.9729365
3.7095037,,1.971892
3.7301607,,1.9684511
3.7665434,,1.9535164
3.7399912,,1.9797497
3.787439,,1.950402
3.7635472,,1.9729103
3.8047218,,1.9580513
3.8092775,,1.9574851
3.7897573,,1.9674377
3.8048794,,1.9618531
3.8596427,,1.9620142
3.8344445,,1.9593797
3.7928684,,1.9589981
3.7925968,,1.9542735
3.8699322,,1.9626273
3.8782809,,1.9613765
3.8551543,,1.9622556
3.8630958,,1.9530269
3.8804588,,1.9389908
3.8848724,,1.9520811
3.9036558,,1.9606794
3.8904698,,1.9370141
3.8802853,,1.9586669
3.8911037,,1.940403
3.893261,,1.9556434
3.9123213,,1.93234
3.9329777,,1.9382001
3.9577284,,1.9580775
3.9400198,,1.9419051
3.9556935,,1.936804
3.9626884,,1.9356542
3.9503052,,1.9406415
3.9556286,,1.920267
3.9408762,,1.9132692
3.9588804,,1.9131392
3.9689293,,1.9032882
3.9749792,,1.9202758
3.9778419,,1.9067731
3.9968078,,1.9172906
3.987843,,1.8948492
3.971984,,1.9156755
3.9793382,,1.9113162
3.9988058,,
3.9733253,,
3.9809046,,
3.9972022,,
4.005245,,
4.014925,,
4.036614,,
4.030789,,
3.993924,,
4.0502257,,
4.039278,,
4.045278,,
4.060483,,
4.055337,,
4.069068,,
4.0767856,,
4.0754414,,
4.0875087,,
4.069084,,
4.084339,,
4.0881886,,
4.105769,,
4.1074796,,
4.1135116,,
4.105501,,
4.111144,,
4.093842,,
4.127396,,
4.1237836,,
4.117356,,
4.112921,,
4.128631,,
4.13382,,
4.136837,,
4.144496,,
4.1710835,,
4.1627774,,
4.20004,,
4.1599956,,
4.1852307,,
4.1574664,,
4.1918473,,
4.209737,,
4.191146,,
4.255683,,
4.2460785,,
4.2510123,,
4.261683,,
4.2619777,,
4.2683043,,
4.2319784,,
4.2779727,,
4.265957,,
4.2453437,,
4.250273,,
4.2707205,,
4.2690263,,
4.2686987,,
4.264088,,
4.287553,,
4.2958546,,
4.2972894,,
4.3032207,,
4.3067117,,
4.3193707,,
4.340207,,
4.359508,,
4.3577228,,
4.3640523,,
4.359159,,
4.3419604,,
4.373639,,
4.3542604,,
4.3532944,,
4.3479342,,
4.366863,,
4.38254,,
4.374139,,
4.3761287,,
4.3815804,,
4.3623967,,
4.3673086,,
4.3717847,,
4.385523,,
4.359837,,
4.3868127,,
4.366351,,
4.391509,,
4.393765,,
4.387159,,
4.4069347,,
4.4180756,,
4.417168,,
4.397831,,
4.3827515,,
4.4099684,,
4.396595,,
4.367963,,
4.399573,,
4.408623,,
4.3840303,,
4.3907022,,
4.397105,,
4.385455,,
4.375829,,
4.4035435,,
4.408246,,
4.4167094,,
4.409215,,
4.3989325,,
4.4238896,,
4.4072065,,
4.4057198,,
4.4106884,,
4.3951764,,
4.4174814,,
4.437472,,
4.4262495,,
4.4111705,,
4.4476676,,
4.4098773,,
4.4178443,,
4.4301753,,
4.4081745,,
4.423806,,
4.4034467,,
4.385763,,
4.422319,,
4.4221077,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
